0,0.0484928
0.03125,0.0404651
0.09375,0.0401162
0.125,0.0400511
0.203125,0.040007
0.28125,0.0398092
0.3125,0.0378565
0.375,0.0307077
0.453125,0.0261458
0.515625,0.0250431
0.546875,0.0247863
0.609375,0.0247093
0.671875,0.0246797
0.734375,0.0246663
0.796875,0.0246599
0.828125,0.0246567
0.890625,0.0246551
0.921875,0.0246542
0.984375,0.0246538
1.04688,0.0246536
1.09375,0.0246535
1.15625,0.0246535
1.23438,0.0246534
1.29688,0.0246534
1.32813,0.0246534
1.40625,0.0246534
1.4375,0.0246534
1.5,0.0246534
1.57813,0.0246534
1.625,0.0246534
1.6875,0.0246534
1.75,0.0246534
1.78125,0.0246534
1.84375,0.0246534
1.89063,0.0246534
1.95313,0.0246534
2.01563,0.0246534
2.04688,0.0246534
2.10938,0.0246534
2.14063,0.0246534
2.21875,0.0246534
2.28125,0.0246534
2.32813,0.0246534
2.39063,0.0246534
2.42188,0.0246534
2.48438,0.0246534
2.51563,0.0246534
2.57813,0.0246534
2.60938,0.0246534
2.71875,0.0246534
2.75,0.0246534
2.8125,0.0246534
2.875,0.0246534
2.9375,0.0246534
3,0.0246534
3.07813,0.0246534
3.14063,0.0246534
3.17188,0.0246534
3.23438,0.0246534
3.26563,0.0246534
3.32813,0.0246534
3.39063,0.0246534
3.42188,0.0246534
3.48438,0.0246534
3.5625,0.0246534
3.625,0.0246534
3.65625,0.0246534
3.71875,0.0246534
3.75,0.0246534
3.82813,0.0246534
3.89063,0.0246534
3.92188,0.0246534
3.98438,0.0246534
4.01563,0.0246534
4.09375,0.0246534
4.14063,0.0246534
4.20313,0.0246534
4.25,0.0246534
4.3125,0.0246534
4.39063,0.0246534
4.45313,0.0246534
4.48438,0.0246534
4.54688,0.0246534
4.625,0.0246534
4.70313,0.0246534
4.76563,0.0246534
4.82813,0.0246534
4.89063,0.0246534
4.92188,0.0246534
4.98438,0.0246534
5.04688,0.0246534
5.10938,0.0246534
5.17188,0.0246534
5.20313,0.0246534
5.25,0.0246534
5.3125,0.0246534
5.375,0.0246534
5.40625,0.0246534
5.46875,0.0246534
5.5,0.0246534
5.57813,0.0246534
