0,0.0499989
0,0.0499989
0.140625,0.0499989
0.265625,0.0499988
0.390625,0.0499984
0.5,0.0499964
0.640625,0.0499863
0.796875,0.0499371
0.9375,0.0497239
1.0625,0.0490121
1.25,0.0463992
1.39063,0.0431568
1.5625,0.0434095
1.71875,0.0429033
1.92188,0.0425937
2.07813,0.0413392
2.28125,0.0408954
2.5,0.0402624
2.67188,0.039666
2.875,0.0390817
3.07813,0.0388814
3.28125,0.03854
3.45313,0.0377117
3.65625,0.0374818
3.875,0.0371044
4.04688,0.036925
4.21875,0.0366259
4.39063,0.0363973
4.5625,0.0361255
4.79688,0.036024
5,0.0358426
5.17188,0.0355834
5.375,0.035195
5.57813,0.0348788
5.78125,0.034745
5.96875,0.0343622
6.17188,0.0336706
6.34375,0.0334599
6.53125,0.0331124
6.73438,0.032516
6.90625,0.0320585
7.10938,0.0315534
7.3125,0.0314258
7.51563,0.030866
7.70313,0.0306164
7.90625,0.029798
8.09375,0.029137
8.29688,0.0287585
8.5,0.0278516
8.67188,0.027249
8.875,0.0264957
9.07813,0.0259064
9.28125,0.0252149
9.45313,0.0245182
9.625,0.0239705
9.8125,0.0234458
10,0.0228109
10.25,0.0222761
10.4688,0.0216733
10.6875,0.0211991
10.875,0.0207036
11.0625,0.0201535
11.2656,0.0192997
11.4531,0.0188313
11.6563,0.0185888
11.9063,0.0181748
12.1406,0.0172014
12.3438,0.0171596
12.5313,0.0161513
12.7344,0.015771
12.9219,0.0153121
13.125,0.0147205
13.3438,0.0141919
13.5625,0.0137126
13.7344,0.0133525
13.9063,0.0129566
14.125,0.0123703
14.3125,0.0119621
14.5313,0.0114856
